wavelength,gr13307,gr13308,gr13351,gr13352,gr13353,gr13354,gr13357,gr13358,gr13360,gr13361,gr13362,gr13363,gr13364,gr13365,gr13374,gr13375,gr13433,gr13434,gr13435,gr13439,gr13440,gr13442,gr13443,gr13465,gr13466,gr13467,gr13468,gr13478,gr13505,gr13506,gr13507,gr13527,gr13528,gr13572,gr13574,gr13581,gr13582,gr13583,gr13584,gr13585,gr13586,gr13634,gr13635,gr13636,gr13637,gr13644,gr13650,gr13651,gr13662,gr13663,gr13664,gr13690,gr13691,gr13692,gr13693,gr13700,gr13701,gr13709,gr13710,gr13738,gr13739,gr13740,gr13741,gr13751,gr13752,gr13753,gr13754,gr13755,gr13756,gr13757,gr13766,gr13767,gr13768,gr13769,gr13770,gr13784,gr13785,gr13799,gr13800,gr13801,gr13802,gr13803,gr13804,gr13821,gr13822,gr13835,gr13864,gr13865,gr13866,gr13868,gr13884,gr13885,gr13899,gr13932,gr13933,gr13934,gr13935,gr13936,gr13937,gr13938,gr13939,gr13952,gr13968,gr13969,gr13970,gr13971,gr13985,gr13986,gr13987,gr13988,gr13990,gr13991,gr13992,gr13993,gr14016,gr14017,gr14019,gr14024,gr14025,gr14026,gr14053,gr14054,gr14055,gr14066,gr14103,gr14104,gr14105,gr14107,gr14133,gr14276,gr14277,gr14385,gr14386,gr14387,gr14398,gr14399,gr14400,gr14401,gr14402,gr14403,gr14404,gr14405,gr14410,gr14411,gr14412,gr14413,gr14414,gr14415,gr14454,gr14455,gr14456,gr14457,gr14458,gr14474,gr14475,gr14476,gr14477,gr14488,gr14489,gr14490,gr14500,gr14501,gr14502,gr14503,gr14504,gr14528,gr14578,gr14593,gr14594,gr14595,gr14618,gr14619,gr14620,gr14621,gr14625,gr14626,gr14628,gr14629,gr14631,gr14632,gr14683,gr14684,gr14689,gr14690,gr14691,gr14751,gr14752,gr14753,gr14754,gr14755,gr14756,gr14757,gr14758,gr14761,gr14762,gr14783,gr14812,gr14834,gr14835,gr14836,gr14837,gr14842,gr14843,gr14851,gr14852,gr14853,gr14854,gr14856,gr14857,gr14858,gr14859,gr14860,gr14861,gr14862,gr14863,gr14864,gr14865,gr14876,gr14877,gr14878,gr14879,gr14899,gr14900,gr14901,gr14902,gr14903,gr14904,gr14910,gr15041,gr15043,gr15044,gr15045,gr15060,gr15061,gr15062,gr15063,gr15074,gr15104,gr15105,gr15106,gr15107,gr15108,gr15117,gr15120,gr15121,gr15124,gr15125,gr15126,gr15131,gr15132,gr15133,gr15134,gr15136,gr15153,gr15156,gr15167,gr15168,gr15169,gr15170,gr15204,gr15205,gr15206,gr15207,gr15208,gr15209,gr15210,gr15221,gr15222,gr15223,gr15232,gr15233,gr15234,gr15235,gr15236,gr15237,gr15238,gr15239,gr15273,gr15274,gr15375,gr15410,gr15411,gr15412,gr15413,gr15419,gr15420,gr15421,gr15422,gr15423,gr15424,gr15451,gr15452,gr15453,gr15454,gr15455,gr15474,gr15475,gr15476,gr15477,gr15478,gr15479,gr15480,gr15513,gr15514,gr15544,gr15545,gr15547,gr15572,gr15573,gr15574,gr15575,gr15576,gr15577,gr15626,gr15627,gr15628,gr15629,gr15630,gr15631,gr15632,gr15633,gr15634,gr15637,gr15638,gr15639,gr15640,gr15651,gr15673,gr15741,gr15742,gr15767,gr15782,gr15783,gr15804,gr15805,gr15806,gr15807,gr15815,gr15816,gr15817,gr15829,gr15830,gr15831,gr15832,gr15833,gr15844,gr15845,gr15846,gr15847,gr15848,gr15889,gr15890,gr15891,gr15892,gr15893,gr15939,gr15956,gr15957,gr15973,gr16000,gr16001,gr16002,gr16003,gr16004,gr16005,gr16006,gr16007,gr16008,gr16009,gr16010,gr16011,gr16012,gr16013,gr16014,gr16015,gr16016,gr16017,gr16024,gr16047,gr16072,gr16073,gr16074,gr16075,gr16076,gr16077,gr16090,gr16149,gr16154,gr16155,gr16180,gr16181,gr16182,gr16282,gr16311
750,0.000129617,0.000119932,-0.000350493,-0.000420078,-0.000347992,-0.000320657,-0.000269485,-0.00039803,-0.000258531,0.000191375,0.000174208,-2.19386E-06,-2.90056E-05,0.00018572,-0.00031755,-9.38142E-05,-0.000267912,-0.000195998,-0.000318761,-0.000159422,-0.000326973,-1.85001E-05,0.000198047,4.76555E-05,-0.000319736,-0.000523792,-0.00042982,-0.000466267,-0.000350863,-0.000182736,-0.0003707,0.000194624,0.000227914,4.91747E-05,9.86394E-05,0.000145009,0.000212131,-0.000139628,2.83446E-05,0.000818427,-0.000151048,-0.000415725,0.000106813,0.000488771,-9.52277E-05,-0.000684023,-0.000196784,7.26784E-06,0.000653074,-0.000376268,-4.42296E-05,0.000877699,-0.000347497,-0.000377612,-0.000968804,-8.71467E-05,-0.000167529,0.000869366,-0.000127559,-0.001184497,-0.000938823,-0.000614952,-0.000811322,-0.000743736,-0.000584168,-0.001051856,-0.000204198,-0.000577528,-0.000377766,-0.000175172,-0.001255765,-0.000785369,-0.000794094,-0.000652559,-0.000352268,-7.83601E-07,0.000795411,-7.80964E-05,-0.000234115,-8.81193E-05,-0.000310676,0.000147157,-4.12755E-05,-0.000403063,-0.000224081,-0.000173694,3.34412E-05,8.14064E-05,0.000172485,1.36489E-05,-0.000458347,-0.001007524,0.001275649,2.0324E-05,2.5638E-05,0.000257879,-0.000383992,-0.000342016,-0.000308078,-0.000265988,-0.000152566,-0.000471785,3.57209E-05,0.000231766,7.50597E-05,-0.000215123,-8.61476E-06,0.000194572,-2.12443E-05,-8.75463E-05,-0.000321079,0.000165437,1.14106E-05,-0.000192777,0.000733649,-0.000116441,0.000143356,-0.000129919,-2.03384E-05,0.00030792,-0.000224729,-0.000201191,-0.000416771,-0.000196949,-0.000160803,0.000119827,0.000290299,-6.99171E-05,-0.000403894,0.000145658,0.00014909,-0.000128316,-2.78194E-05,4.47496E-05,-0.000175526,-7.17705E-05,-0.000272735,0.000118014,0.000119433,0.000372076,6.66088E-05,-0.000297275,-0.000224763,0.000869797,-0.000249958,-0.000332717,0.000637478,-0.000431557,-0.000125836,-0.000487426,-0.000272336,-0.000162454,-0.000276907,-0.000546099,-0.000394637,-0.000383723,-0.000680375,-2.52502E-05,0.000225079,-0.000229942,-0.00033518,-0.000102085,-0.000272288,0.000219683,-0.000125315,-0.000391672,-0.000495043,-0.00013969,-0.000184716,8.19098E-06,-2.36115E-05,-0.00024642,-0.000284416,-0.000209743,-0.000279911,-9.61467E-05,0.000282303,6.72351E-05,0.00027152,0.000319182,0.000184247,-8.90215E-05,3.54943E-05,-0.000232916,-0.000689613,-7.96765E-05,-8.30232E-05,-0.000207335,-0.000309178,-7.97071E-05,-0.000341192,-0.000133269,-0.000208776,7.81841E-05,0.000240499,-0.000258757,-0.000260942,-0.000121211,0.000306804,-0.000305719,0.000238255,-1.19635E-06,-0.000565409,-0.000538506,1.07744E-05,-0.00040812,-0.000344446,-0.000201845,0.000393913,-2.1503E-05,4.58022E-05,2.45531E-05,5.47101E-06,-0.000201673,0.000181399,-0.002821427,-0.000546063,-0.000466343,8.65933E-05,0.000597844,-0.000132116,0.000564838,0.000165234,0.000267974,-0.00012255,-5.123E-05,0.000657134,0.000134052,6.60042E-05,7.36272E-05,0.000135935,-0.000585083,0.000529532,9.30078E-05,-0.000111612,0.000586147,-0.000274506,0.001112348,-7.4579E-05,0.001528151,-0.000134497,-0.000712749,-0.000422211,0.000391748,-7.20882E-05,-8.19017E-05,-0.000250553,-0.00033667,-0.000350651,-7.44211E-05,-0.000474296,0.000316831,6.59169E-06,0.002219143,0.000236984,-0.000270631,0.000634281,0.000398102,0.000347995,0.000130925,-0.000802551,0.002243445,0.003098055,0.000327296,0.000137243,0.000465731,0.004184698,0.006067719,0.000395513,-0.000169423,-0.000114469,-0.000360019,0.000406322,9.19375E-05,3.73043E-05,-0.000112621,0.000191922,0.000124733,0.000370697,0.001027638,-0.000524702,-0.000297004,-5.00804E-05,-5.94657E-05,-4.61471E-05,3.74075E-05,-0.000110509,0.000182072,-7.30414E-05,-0.002599697,-0.000381592,-0.000355641,0.005880465,0.002032408,0.00857239,0.00086683,0.002429333,-3.53877E-05,0.000487617,-0.000157384,-0.000666974,2.1039E-05,-0.000178851,-0.000516147,-0.000513898,-0.000241681,0.000394707,0.000290978,0.000572068,0.000102572,0.000271162,0.000526218,0.001575505,-0.000254844,-0.000223055,0.000141855,-0.000110463,-0.00027721,-0.000138193,0.000461088,-0.000246303,-0.000147106,-0.000661794,-0.000535582,-0.000269217,-1.56609E-05,-0.000103231,-5.4571E-05,-0.000318416,0.00010295,5.20717E-05,0.000228548,1.69758E-05,-0.000160161,-7.15219E-05,0.000141799,-0.000157027,-0.000439972,-0.000687129,-0.000379411,-0.000707493,-0.000354743,-0.000534758,-0.000410134,-0.00052868,-3.29119E-05,-0.000394613,-0.000371748,-0.00042459,-0.000518626,-0.000119266,-0.000125647,-0.000214855,-0.00017596,-0.000433557,1.05056E-05,-0.000119851,-0.000452011,-4.25969E-05,-0.000611592,-0.000602494,-0.00083014,-7.80727E-05,-0.000460756,-0.000531654,-0.000396119,-0.001594318,-0.000545908,-0.000928968,0.008197294,-0.000408803,-0.000296743,-0.000644015,-0.000678259,-0.000625309,0.000253918,-0.000187417,-0.000614579,-0.000321059,-0.000110317,-7.0484E-05,-0.00011555,-0.000126602,-0.000140514,-0.000149987,-0.000157373,-4.88703E-05,0.000114775,-9.43544E-05,-0.000159626,-0.00032258,-0.000614903,0.000120195,0.000143675
749,-0.000236736,-8.81096E-06,3.04813E-05,-0.000510425,-9.15258E-05,-0.00036762,-0.000140744,-0.000276588,-0.000101116,0.000123387,0.00036095,-0.000365441,0.000220078,0.00021476,-0.000146468,0.000102955,-0.000425908,-0.000100365,-0.000113226,-0.000311656,-0.000106098,-0.000269533,-0.000210246,0.00045943,-0.000116527,-0.000156834,2.68578E-05,-0.000423794,-0.000421552,-0.000269053,-0.000479666,-0.000244608,2.99157E-05,-0.000265553,-0.000100513,-0.000111752,2.95891E-05,0.000108478,-1.06684E-05,0.000604056,0.000168861,9.74103E-05,0.000232702,0.000439769,0.000211856,-8.73377E-05,-3.90592E-05,0.00030665,0.001061814,0.000123943,0.00012903,0.000732637,5.47733E-06,-0.000211374,-0.000922988,-6.46469E-05,-6.89825E-05,0.00060532,2.7636E-05,-7.14746E-05,-5.14301E-05,-0.000131706,-2.1923E-06,-0.000368606,-0.000620253,-0.000648286,-7.83037E-05,-0.000251823,-0.000471888,-0.000219055,-0.000666388,-0.000439877,-0.000384796,-0.00041996,-0.000112297,-0.000149362,0.000502197,0.000194823,5.33064E-05,0.000208977,2.60585E-05,7.57925E-05,0.000194434,7.18657E-05,0.000117571,-0.000675889,-0.000159013,0.000205503,-0.000107664,8.23836E-06,-0.000340169,-0.000782804,0.001687994,-0.000175721,-7.47041E-05,0.000199747,0.00018939,0.000343664,-0.000118443,0.000108437,0.000274846,-5.43357E-05,-6.71662E-05,0.000168804,0.000232925,0.000181188,3.38424E-05,-0.00012412,-0.000119342,-8.37679E-05,-0.000242459,0.000281453,-2.61681E-05,-2.52274E-05,0.000559087,-0.000207638,-0.00029288,-0.000297259,-0.000141041,-8.27901E-05,-0.000172356,-0.000200207,-0.000206459,-0.000353878,0.000403378,0.000343172,0.000662074,-8.03064E-05,-0.000233361,-6.31953E-05,-5.76451E-05,1.27253E-05,-0.000213373,-0.000401141,7.02421E-05,-0.00017496,-0.000261624,2.92042E-05,0.000253899,0.000199341,-3.74E-05,-0.000122008,-0.000161907,0.000659965,-0.000353994,4.65213E-05,0.000925997,0.000128181,7.95381E-05,-7.88788E-06,-0.000232098,-0.000266761,-0.000311124,-1.20346E-05,0.00010714,0.000156349,4.85018E-05,-0.000480261,-0.000509531,-0.000570661,0.00010159,1.57377E-05,0.000266141,6.98372E-05,-0.00031061,0.000190139,-0.000168933,-0.000657135,-0.000354089,-0.000278839,0.000366012,0.000132473,6.27369E-05,2.81951E-05,0.000125982,0.000211294,0.000197664,5.71487E-05,0.000336656,0.000532873,-0.000211946,-0.000192348,0.000172726,-0.000179043,-0.000339345,-0.00037135,-9.90588E-05,-0.000219257,-0.000335079,-0.000216249,-0.000172387,-0.000101846,-0.0002217,-5.07838E-05,0.000340689,0.000233888,7.4797E-06,2.6987E-07,0.000315861,-0.000255501,0.000118269,-0.000221933,-0.000291691,-9.30783E-05,0.000421945,-0.000687311,-0.000372534,-0.000435394,-7.46937E-05,0.000178718,0.000100774,-0.000213079,-1.56563E-05,-0.000222217,-0.000231918,-0.002905559,0.000177585,-0.000191172,0.000147377,0.000742091,9.79237E-06,0.00030131,-0.000320081,-0.000205246,-0.000256603,-0.000366517,-1.9235E-05,0.000142627,-0.000273796,-0.000215396,-2.72913E-05,-0.000705055,9.81283E-05,0.000433399,0.000253502,0.000643682,2.89243E-05,0.000178577,-0.000397983,0.000741757,-0.000157192,-0.00044561,-0.000148064,0.00080472,3.01013E-05,-0.00053514,-0.000570696,-0.000475245,-0.000345164,-0.000347332,-0.000202346,0.000212296,-0.000429054,0.00171556,0.000219712,-0.000296086,0.000855286,0.000270929,0.000157415,0.000128206,-0.000275546,0.00227199,0.003225745,0.000323073,5.30666E-06,0.000983667,0.005923694,0.003269495,6.71905E-06,-0.000527566,-0.000691095,-0.000447649,-0.000649649,-7.76254E-05,-0.000473015,-0.000230647,-0.000430202,8.24461E-05,6.72495E-05,0.000554513,-0.000303668,-2.54427E-05,-0.000177423,0.000196492,-0.000462573,-0.000151647,-0.000291209,-0.000172162,-0.000156399,-0.003223848,7.27874E-05,-0.000241771,0.005788417,0.00281982,0.007834789,0.000726655,0.004909124,0.000176838,-0.001077366,-0.000273377,-0.000470793,-6.37108E-05,-0.000184491,-0.000287521,6.26294E-05,8.03092E-05,0.000499731,0.000178495,0.001044771,0.000135845,0.000781631,0.000453396,0.001738066,8.3594E-05,-3.83093E-05,0.00033215,3.40571E-05,-0.000192221,0.000116627,0.000906442,0.000202928,-0.000122121,-2.94347E-05,-0.000194589,0.000466279,0.000432569,-0.000172208,3.9014E-05,0.000265617,-2.1185E-07,-0.000259338,-0.000489702,-0.000382317,-0.000482227,-8.43331E-05,-0.000559496,-0.000102715,-0.000843667,-0.000903834,-0.00036924,0.000249017,-0.000180549,0.000160798,2.79046E-05,0.00011733,0.000366747,9.62176E-05,7.37506E-07,9.7274E-05,0.000357899,0.000163198,0.000195439,4.40084E-05,-0.000162203,1.62615E-05,-0.000471156,-0.000426274,-0.000125912,-0.000142334,-0.000585908,-0.000569074,-0.000980073,-0.000386812,-0.000273293,-0.000788117,-0.000455468,-0.001329459,-0.000404114,-0.000891552,0.001553297,-0.000304208,-0.000579643,-0.000686817,-0.000943803,-0.000951123,-0.00038835,-0.000424129,-0.000213049,-0.000315208,0.000110004,-0.000364445,9.90707E-05,-0.000249736,-0.000208011,0.000225786,6.97921E-05,-0.000174199,-0.000152982,-0.00011934,-0.000250964,-7.56729E-05,-0.000305588,6.38846E-05,2.63067E-05
748,-0.000158173,-0.000235611,-0.000490006,-5.41712E-05,-0.000632451,-0.000239237,-0.000153356,1.02354E-05,-0.000152052,0.000294271,0.000373254,0.000108203,0.000212198,0.000237957,6.10708E-05,2.69969E-06,0.000121169,0.000283445,8.05692E-07,-8.82688E-05,-0.000148713,-5.43709E-05,-3.40151E-05,-6.5826E-05,-0.00016841,-0.000178094,6.94601E-05,0.000126905,-7.93164E-05,5.30068E-05,-0.000114707,-0.000373336,0.000146503,0.000175808,-5.83736E-05,-0.000157244,-0.000156478,-0.000438603,-0.000300358,0.000461028,-0.000447366,-0.000173032,0.00036238,0.000388845,4.24286E-07,3.06839E-05,-0.000170277,0.000135776,0.000550368,0.000222513,-8.12604E-05,0.000222554,-0.000292696,-0.000489728,-0.001005476,1.8742E-05,5.39213E-05,0.000942152,0.000204929,-0.000317959,-0.000591135,-0.000215659,-0.000359332,-6.74905E-05,-0.000328696,-0.000590621,0.000339663,-8.09144E-05,-0.000164905,-0.00019395,-0.000561643,-6.70166E-05,-0.00048354,-0.00010168,9.68899E-05,2.64647E-05,0.000499421,3.23899E-06,-0.000117896,-0.000142026,-0.000218639,-0.000150861,-0.000148604,-0.000146057,-7.42283E-05,-0.000458238,0.000251349,9.50033E-05,0.000194272,0.000251,-0.000459129,-0.000990877,0.001352886,-9.42058E-05,0.00028432,0.000177263,-0.000121455,7.02563E-05,0.000175822,0.000164376,-1.58004E-05,-0.000277848,-0.000124914,-0.000316559,-8.49497E-05,-1.5276E-05,-2.31632E-05,-0.000356046,-0.000123149,-1.10416E-05,-0.000308606,-0.000112197,-0.000396449,-0.00021534,0.000457938,-0.000145099,8.62821E-05,-1.33978E-05,0.000343917,-3.87909E-05,-0.000235788,-0.000257049,-0.000213788,7.67577E-05,-0.00022501,0.000124014,0.000377911,-0.000447426,-9.49808E-05,5.8241E-06,-1.92866E-05,0.000166899,0.000137788,0.000124351,5.68923E-05,-0.000144668,-7.18756E-05,-0.000150325,3.45011E-05,0.000306885,5.70998E-06,0.000245451,-3.6349E-05,0.000622663,7.67268E-05,0.000186762,0.000862882,4.88178E-05,-0.000189712,-0.000147511,-0.000261817,-5.86148E-05,-0.000307708,-0.000198039,-3.93213E-05,-0.000230868,-0.000123101,-0.000181198,0.000171101,-0.000417603,-1.26431E-05,-0.000226093,0.000244633,0.000113285,-7.10704E-05,-0.000275574,-0.000249216,-0.000267058,-0.000410274,-0.000425671,-0.000264611,0.00023635,-0.000283224,-5.12792E-05,0.000256995,5.77924E-05,-0.000107358,-0.000343085,0.000343807,0.00083598,-0.000284384,-6.88396E-05,7.01348E-05,-0.000527496,-0.000773556,-0.000194774,-0.000168479,-0.00030405,-0.000361498,-0.000401895,-0.000299696,-0.000338875,-0.000610225,0.000316557,0.000529908,-3.68623E-05,-0.000341462,-3.52206E-05,0.000424422,4.391E-06,-8.24412E-06,2.59534E-05,6.64784E-05,-0.000406525,0.000392999,-0.000425444,-0.000388302,-1.81804E-05,6.33086E-05,-5.05351E-05,8.46262E-05,-0.000157579,4.07891E-05,-0.00019473,-0.000197877,-0.003093203,-0.000191497,8.89447E-05,0.000369926,0.000827993,0.000406224,0.00039397,0.000313361,-6.79845E-05,0.000108216,0.000627518,0.000155509,0.000259113,0.000183104,-8.64644E-05,0.0002102,-0.000350005,0.00041969,4.75955E-06,-0.000373036,0.000505351,0.000171243,0.000788873,-0.000184753,0.000964254,1.67707E-05,-0.000434804,-7.02236E-05,0.001167659,0.000294598,-9.47934E-05,-0.000706958,-5.89184E-05,-0.000343404,-0.00012737,4.77912E-05,0.000670876,-0.000632699,0.00223041,-2.69064E-05,-6.55901E-05,0.000982188,2.75694E-05,0.000266759,8.84614E-05,-3.63424E-05,0.002708256,0.003678947,0.000638818,0.000797061,0.00083809,0.001297502,-0.000841771,8.68904E-05,-7.01053E-05,-3.94706E-05,-4.20899E-05,5.77114E-05,0.000231088,-9.25277E-05,8.23121E-05,0.000153248,0.000129738,0.000507585,0.000153934,-0.000101552,-0.000136229,-0.000374268,-0.000183318,-0.000106045,-0.000231116,-4.74792E-05,-0.000481964,4.99306E-05,-0.002011935,8.98803E-06,4.83033E-06,0.00739893,0.004177527,0.00969,0.000977022,0.005776754,0.000146569,0.002662709,-0.000107712,-0.000360186,-9.642E-05,-0.000361044,-0.000463266,-8.7744E-05,6.94549E-05,0.000505977,0.000642317,0.001189093,0.000368488,0.000630444,0.000862911,0.001876744,1.22185E-05,-0.000191146,5.86592E-05,0.000129835,-0.000236931,-0.000103198,0.000548677,-1.62422E-05,-0.000128018,0.000135035,-0.000377478,0.000200813,0.000209279,-4.76847E-05,-0.000166081,-0.000480258,-0.000785652,-0.000157211,-0.000259153,-0.00018762,0.000163132,0.000182863,0.000148654,0.000197272,-0.000750163,-0.000563369,6.53942E-05,-0.000158924,-0.000117409,-0.000280383,-0.000119616,-0.000157418,5.53321E-06,-2.76494E-05,-4.57191E-06,-0.000129078,0.000230469,-0.000216917,9.27737E-05,-0.000105284,-5.96081E-05,-0.000465167,-0.000256098,-0.000293806,-0.000573795,-0.000126227,-0.000790669,-0.001037076,-0.001004226,-0.000224332,-0.000561577,-0.000735965,-0.000797767,-0.001519913,-0.000482171,-0.001006834,-0.005086656,-0.000587862,-0.000488847,-0.000821842,-0.000713498,-0.001058367,-0.000362238,-0.000238871,-0.000178498,-0.000198923,-0.000425021,-0.000674735,-0.000464362,-0.000520714,-0.000201579,-0.000617587,-0.000435121,-7.75015E-05,-5.42951E-05,-2.5293E-05,0.000182413,-5.20876E-05,-0.000197809,-0.000282343,0.000209965
747,-0.000464158,-0.000150617,-1.05376E-05,0.000390238,-9.32368E-05,0.000170375,-2.45287E-05,-0.000141499,2.72496E-05,0.000158481,0.000222628,-0.00021966,-0.000142684,0.000227047,0.000249597,-8.60127E-05,-0.000103457,3.16756E-05,3.60312E-06,-0.00038778,-2.91664E-05,-0.000260745,0.000257261,-0.000236665,-0.000289619,-0.000161076,-5.46126E-05,-3.90381E-05,-0.000281724,5.99302E-05,-8.6058E-05,0.000318645,0.000549616,-0.000108554,-7.4713E-05,-7.8159E-06,0.000160101,-0.000177325,-0.00010658,0.000282464,-0.000252969,-0.000144579,0.000347607,0.000766241,0.000207003,0.000137962,-1.3189E-05,8.87601E-05,0.00047284,-0.000119143,-0.000124892,7.44411E-05,-0.000529977,-0.000375297,-0.001284491,-5.44569E-05,-0.000278315,0.000701519,-0.000101101,0.00012816,0.000304477,0.000549738,0.000605464,-0.000129243,-1.25363E-06,-0.000288692,0.000504249,-7.47879E-05,-7.15709E-05,-6.56535E-05,-0.000669834,-0.000378407,-0.000213354,-0.000302795,-6.13186E-06,-0.000159521,0.00045391,-6.04656E-05,-6.41474E-05,-8.76019E-05,-0.000188578,-3.94128E-05,-6.7722E-05,-0.000117298,-9.59571E-05,-0.000224805,-7.12294E-05,-0.00019994,0.000101045,5.87734E-05,-0.000247665,-0.000878698,0.001334808,-4.12958E-05,-0.00012462,0.000194644,-7.38007E-05,0.000126317,4.27041E-05,0.000100513,-7.68662E-05,2.95079E-05,-0.000203706,-3.09186E-05,0.000120991,-5.76215E-06,-0.000130656,-0.000171385,-0.000335038,-0.000223803,-3.43499E-05,-0.000316142,-0.00018209,-5.98607E-05,0.000561954,-0.000172694,-8.06977E-05,-0.000434835,-0.000107191,6.42971E-05,-0.000343878,1.32481E-05,0.000252579,-0.000113995,1.95869E-06,0.00013962,0.000412877,-8.41926E-05,2.80296E-05,7.09155E-05,0.000213218,-0.000145839,-0.000155409,-2.40817E-05,7.63998E-05,1.70764E-06,-2.92212E-05,-3.47152E-05,4.92931E-05,0.00039205,-9.21341E-05,-3.29646E-06,-0.000270565,0.000561635,-5.18324E-05,-0.000264255,0.000487405,-5.17685E-07,-0.000198781,-0.000391141,-0.000485178,-0.000160952,-6.78979E-05,0.000181242,-3.17175E-05,5.45731E-05,-0.000201042,-0.000106232,6.58316E-05,-9.26919E-06,-0.000168438,-4.83473E-05,0.000162832,0.000246196,-0.000540722,1.04038E-05,-0.000316659,-0.000248684,0.000120634,-0.00023361,0.000129017,6.27602E-05,-9.05855E-05,-6.76703E-05,4.45812E-05,9.08883E-05,-4.16183E-05,-0.000335158,-0.000166893,0.00030125,-3.66468E-05,2.5148E-05,-2.52522E-05,-0.000284474,-0.00053239,8.19103E-05,0.000101208,0.0001434,0.000155036,0.000691407,0.000216502,9.27531E-05,0.000244273,2.59239E-05,0.000312065,0.000171632,-0.000311812,-0.000370084,-6.33279E-06,-0.000500117,-0.00021176,0.000240621,-6.18943E-05,-0.000209883,0.00024518,-0.000401633,-0.000346094,-0.000265656,-0.000356358,-0.000130551,2.8672E-05,-0.000478157,-0.000129224,-5.91341E-05,-0.000258632,-0.003216522,-0.000516208,-0.000416499,-0.000438773,0.000128544,-0.000284444,0.000126759,-0.000335716,-0.000263586,-0.000414834,-8.20699E-05,-0.000550831,0.000317912,-5.29808E-05,-0.000114854,-0.000125203,-0.000272979,8.11888E-05,-0.000184731,-0.000324788,9.91592E-05,-1.94739E-05,0.000753204,-0.000713549,0.000708615,-0.000368231,-0.000177605,-0.000122007,0.000851228,1.32811E-06,-0.000691753,-0.00072581,-0.000418846,-0.000247086,-0.000359926,-0.000236625,0.000332554,-0.000458389,0.00180996,0.000271842,-0.000338922,0.000198435,-0.000414599,1.69298E-05,-0.00039334,-0.00061689,0.002110711,0.003171791,4.77105E-05,-0.000214335,0.00036683,0.004152584,0.006418467,-3.13539E-05,-0.000254075,-0.000467319,0.000157525,-0.000285516,-0.000221544,-0.000169657,-0.000877642,-0.000232422,7.78597E-06,-8.29442E-05,0.000390396,-0.000387581,-4.5798E-05,-0.000398208,-0.000246713,-0.000431771,8.53959E-05,-0.00011864,-0.000479276,-0.00026712,-0.003670684,-0.000363377,-0.00025202,0.007477233,0.003281503,0.00840414,0.000541382,0.003487957,-8.2813E-05,-0.000255221,-0.000105059,-0.000539804,-0.000295031,0.0001119,-2.26747E-06,2.11241E-05,-1.00075E-06,0.000357581,-0.00013029,0.000541587,-2.22614E-05,0.000440466,0.000293853,0.001679463,-0.000357214,-0.000199448,6.09967E-05,-0.000117248,-0.000400044,-0.000368995,0.000337963,-0.000412281,-0.000145192,-6.20413E-05,-0.000208592,-0.000131226,0.000138806,-0.000147897,4.40224E-06,-0.000663151,-0.000336484,-9.12484E-05,-0.000131851,-7.8359E-05,-0.000125168,-0.000230262,0.000100252,-0.000240334,-0.001269388,-0.000850456,-0.000591099,-8.67293E-05,-0.000312624,-0.000181564,3.48739E-05,-1.02859E-05,0.000138603,-0.000125972,-0.00015018,5.34915E-05,-8.15948E-05,1.15065E-05,-0.000328856,-9.1303E-05,1.6263E-05,-0.000266257,-0.000296872,-0.000525579,-0.000455072,-0.000215744,0.000165374,-0.000107103,-0.000627004,0.000285498,0.000528262,0.000160956,2.98995E-05,-0.00069435,0.000351933,-5.22803E-05,0.013930568,0.00036051,0.000265453,-9.23979E-05,-3.60204E-06,-9.95199E-05,0.000697527,0.000806549,-0.000407738,-0.000362273,-0.000329751,-0.00034586,-0.000216087,-0.000213575,-0.000308849,-0.000356814,-0.000345071,-5.55798E-05,2.85291E-05,-7.22798E-05,-0.000156066,-5.80166E-05,-0.00014773,6.4662E-05,-0.000328699
