"GRnumber","USGSID","FT..","event","date","NWIS.ID","DateRcvd","Project","ProjectSiteID","FieldExpID","SampleDate","SampleTime","DOCResult","DOCUnits","TDNResult","TDNUnits","DOCAnalyticalRun","DOC.TDN_Comments","TDNAnalyticalRun","OMabs_dilution","Omabs_AnalyticalDate","Omabs_Pathlength","Omflr_Comments","SampleDateTime","pdate.x","Sample.date","Site.Code","Precipitation..in.","mei","modmtec","FC","Bac.human","Lachno.2","Bac.H..1.000.CN.100mL","comments","Entero","Ruminant","pdate.y","cityColor","Event","pltdate","cos_date","sin_date","plotColors","SumHuman","HumanMax","OB1","OB2","OB3","S1.50","S2.50","S3.50","S1.25","S2.25","S3.25","Mrange.25","Mrange.50","B","T","M","M2","M3","A","A2","C","N","D","F","J","S1","S2","S3","H1","H2","F1","F2","W","LT1","LT2","LT3","LA","S41","S42","S43","S44","S45","S1.WS","S2.WS","S3.WS","F275All","F290All","HIX_2002","FI_2005","FI_2001","FreshI","A254","A275","A280","A290","A295","A350","A370","A400","A412","A440","A488","A510","A532","A555","A650","A676","A715","Sag240_255","Sag275_290","Sag290_350","Sag300_340","Sag350_400","Sag412_676","Sag220_240","Sag250_295","Aresids","rA254_A275","rA254_A280","rA254_A290","rA254_A295","rA254_A350","rA254_A370","rA254_A400","rA254_A412","rA254_A440","rA275_A280","rA275_A290","rA275_A295","rA275_A350","rA275_A370","rA275_A400","rA275_A412","rA275_A440","rA280_A290","rA280_A295","rA280_A350","rA280_A370","rA280_A400","rA280_A412","rA280_A440","rA290_A295","rA290_A350","rA290_A370","rA290_A400","rA290_A412","rA290_A440","rA295_A350","rA295_A370","rA295_A400","rA295_A412","rA295_A440","rA350_A370","rA350_A400","rA350_A412","rA350_A440","rA370_A400","rA370_A412","rA370_A440","rA400_A412","rA400_A440","rA412_A440","rSag240_255_Sag275_290","rSag240_255_Sag290_350","rSag240_255_Sag300_340","rSag240_255_Sag350_400","rSag240_255_Sag412_676","rSag220_240_Sag240_255","rSag240_255_Sag250_295","rSag275_290_Sag290_350","rSag275_290_Sag300_340","rSag350_400_Sag275_290","rSag275_290_Sag412_676","rSag220_240_Sag275_290","rSag275_290_Sag250_295","rSag290_350_Sag300_340","rSag350_400_Sag290_350","rSag290_350_Sag412_676","rSag220_240_Sag290_350","rSag290_350_Sag250_295","rSag350_400_Sag300_340","rSag300_340_Sag412_676","rSag220_240_Sag300_340","rSag300_340_Sag250_295","rSag350_400_Sag412_676","rSag220_240_Sag350_400","rSag350_400_Sag250_295","rSag220_240_Sag412_676","rSag412_676_Sag250_295","rSag220_240_Sag250_295","rS1.25_S2.25","rS3.25_S1.25","rS1.25_Mrange.25","rS1.25_Mrange.50","rB_S1.25","rT_S1.25","rS1.25_M","rS1.25_M2","rS1.25_M3","rA_S1.25","rA2_S1.25","rS1.25_N","rS1.25_F","rS1.25_H2","rS3.25_S2.25","rS2.25_Mrange.25","rS2.25_Mrange.50","rB_S2.25","rT_S2.25","rS2.25_M","rS2.25_M2","rS2.25_M3","rA_S2.25","rA2_S2.25","rN_S2.25","rS2.25_F","rS2.25_H2","rS3.25_Mrange.25","rS3.25_Mrange.50","rB_S3.25","rS3.25_T","rS3.25_M","rS3.25_M2","rS3.25_M3","rA_S3.25","rS3.25_A2","rS3.25_N","rS3.25_F","rS3.25_H2","rMrange.50_Mrange.25","rB_Mrange.25","rT_Mrange.25","rMrange.25_M","rMrange.25_M2","rMrange.25_M3","rA_Mrange.25","rA2_Mrange.25","rN_Mrange.25","rMrange.25_F","rMrange.25_H2","rB_Mrange.50","rT_Mrange.50","rMrange.50_M","rMrange.50_M2","rMrange.50_M3","rA_Mrange.50","rA2_Mrange.50","rN_Mrange.50","rMrange.50_F","rMrange.50_H2","rB_T","rB_M","rB_M2","rB_M3","rA_B","rB_A2","rB_N","rB_F","rB_H2","rT_M","rT_M2","rT_M3","rA_T","rT_A2","rT_N","rT_F","rT_H2","rM_M2","rM_M3","rA_M","rA2_M","rN_M","rM_F","rM_H2","rM3_M2","rA_M2","rA2_M2","rN_M2","rF_M2","rH2_M2","rA_M3","rA2_M3","rN_M3","rF_M3","rH2_M3","rA_A2","rA_N","rA_F","rA_H2","rA2_N","rA2_F","rA2_H2","rN_F","rN_H2","rF_H2","logOB1","logOB2","logOB3","logS1.50","logS2.50","logS3.50","logS1.25","logS2.25","logS3.25","logMrange.25","logMrange.50","logT","logM","logM2","logM3","logA","logA2","logC","logN","logD","logF","logJ","logS1","logS2","logS3","logS41","logS42","logS43","logS44","logS45","logS1.WS","logS2.WS","logS3.WS","logH1","logH2","logF1","logF2","logW","logLT1","logLT2","logLT3","logLA","logA254","logA275","logA280","logA290","logA295","logA350","logA370","logA400","logA412","logA440"
"gr16001","WA1","14081","Event01",2013-05-22,"",2013-05-24,"GLRI Great Lakes Restoration Initiative","","WA1 01",2013-05-22,1899-12-31 13:38:00,15.2748657633487,"mg/L",1.37366869040042,"mg/L","cn052713","","cn052713",100,2013-05-24,0.01,"",2013-05-22 13:38:00,2013-05-22 13:38:00,"5/22/2013","WA1 F","0.38","29400","18000","44000",43691,2659,1,"","","",2013-05-22,"black","01",2013-05-22 13:38:00,-0.766658819300159,0.642054713236564,"black",46350,43691,0.648619227052632,0.82414793,0.748898828026316,1.32651538803922,1.74270264627451,1.71213344,1.41386693115385,1.78684997307692,1.76340701047619,1.44769803615385,1.35893398882353,0.52122121,1.42382632,1.47757077,0.59429883,0.5511655,2.69059606,1.49054392,1.12018308,2.14782606,0.65738378,1.11602691,0.32674746,1.43105953,1.75737155,1.76454393,3.15258516,0.918337,1.07706333,0.66419014,1.0851001892,1.64400456,1.3445819,2.48882832,3.54895935,0.402997179166667,1.10347379833333,0.627121736190476,2.19018497166667,1.57908703314516,1.41215560382609,1.79651816869565,1.7286905247619,1.64627378451613,1.29155689537879,0.749274854540211,1.62161896892959,1.52755665719458,0.896583160298973,0.37483658,0.31930776,0.299383924,0.263067023,0.247601942,0.132284434,0.095289291,0.062268757,0.051185493,0.032949154,0.016367421,0.012470429,0.009363852,0.007641586,0.002446267,0.001627569,0.000265763,0.0160735414389383,0.0130469469025944,0.0105470236470029,0.00955384674251275,0.0149397791650021,0.01229742130146,0.0288250143880335,0.00989339134413023,0.0117476964857517,1.17390375980841,1.25202641141146,1.42487102992001,1.51386769010075,2.83356528554221,3.93366952431202,6.01965733794879,7.32310187966735,11.376212572863,1.06654945173342,1.21378862450578,1.28960119383878,2.41379692488989,3.35093016905751,5.1278968038498,6.23824723149585,9.69092438610108,1.13805189485875,1.20913398974876,2.26318331603551,3.14184228739828,4.80793159240356,5.84899952023516,9.08624008980625,1.06245944953049,1.9886468501653,2.76071970144053,4.22470329703225,5.13948401356611,7.98402966582996,1.87173905888277,2.59842359410566,3.97634309610516,4.83734604255936,7.51466766035935,1.38824030079099,2.12441102686537,2.58441261863005,4.01480517527096,1.53029055967827,1.86164644345616,2.89201024706127,1.21653135195943,1.88984387884436,1.55346911183213,1.23197722493545,1.52398837595343,1.68241566691815,1.07588882415291,1.30706601367151,1.7933206877611,1.62467458122687,1.23702641989447,1.36562237748047,1.14507855949283,1.06094981888971,2.20933024432725,1.31875374669528,1.10395570823538,1.41649243094733,0.857661406277977,2.73299988250473,1.06606756774667,1.56374490481651,0.776898384491268,3.0171108208977,0.965679655256037,1.2148708903084,1.92941368608439,1.51007664059159,2.34398852258655,1.24299351695574,2.91356253739376,0.791262250584582,1.24722275598955,0.97663110389382,1.04042355462599,0.368649410008221,1.00704407793032,0.956886099712061,2.37905050419474,2.56523118945915,1.90300515608228,1.05423211135123,0.65827813410265,1.26687530424678,1.5395948667579,0.986880284884598,1.23426980520338,1.31489092757467,0.291698361839784,0.796835963541022,1.20931599985355,3.00665234874671,3.24194815001469,1.50577614267573,0.834174073066308,1.2020181281932,1.60108144083813,1.94574537786991,1.21807653698357,1.29763993319707,0.295576237875594,1.23849867480761,1.19345011845097,2.9672059264801,3.1994147138676,1.52579412694601,1.18306276441434,0.821019468623167,1.58007570845777,1.92021775282515,0.93868607602305,0.360034480246135,0.983510569498825,0.979782536002554,2.43597658799673,2.62661221748068,1.85853402630027,1.02959587066926,1.48361468093596,1.2971891835062,1.57643439843309,0.383551529571526,1.04775237922531,0.91970822407615,2.28661730467066,2.46556431566114,1.97993138896271,1.0968479206929,1.58052273154154,1.21765342452498,1.47977701957291,0.366070778913541,0.352755496103919,0.877035564751154,0.945670964528803,5.16210009949518,0.349685241076291,0.242673845758255,0.467032833464562,0.567570739281985,0.963626479968875,2.39580872134646,2.58330087786699,1.88969400425187,0.955239426960327,0.662915096579096,1.2757992726179,1.55043989298046,2.48624209810408,2.68081142596915,1.82095918153551,1.00878005322209,1.45361975453805,1.32395622073306,1.60896356130701,0.927421479190864,4.52734537606275,2.50807143604843,3.61405062836822,1.87788845217817,1.5452445026688,4.88164818008384,2.70434909296754,3.89688044698008,2.02484899726126,1.6661728645933,1.80511021775192,1.25270668333357,2.41087023609493,2.92985696971809,0.693977947171383,1.33558062681481,1.62309034700769,1.92452891660112,2.33882121704777,1.21526945990415,-0.188010181658887,-0.083994827845924,-0.125576849053106,0.122712292314395,0.241223290667713,0.233537609638605,0.150408536911325,0.252088089942661,0.246352563010114,0.16067798526719,0.133198361084249,0.153457016782689,0.169548291099437,-0.225995124739341,-0.258717974751643,0.429848501895691,0.173344777371417,0.0492890085057892,0.331999107455395,-0.182181015714387,0.0476746665761192,-0.485787779760491,0.155657700155839,0.244863591350537,0.246632475004913,-0.394697993751294,0.0427620254230501,-0.202648146212396,0.340480794649172,0.198406067293302,0.149882553769419,0.254431613705636,0.23771725156304,0.498666826892557,-0.0369979175101657,0.0322412400305037,-0.177707575855032,0.0354698392056475,0.215903017814793,0.128587260731712,0.395994939899808,0.550101024940212,-0.426158033267323,-0.495790526859152,-0.523771523650736,-0.579933589872293,-0.606245953365262,-0.878491256535326,-1.02095590440824,-1.20572980351626,-1.29085310939101,-1.48215573183927
"gr16002","WA2","14082","Event01",2013-05-22,"",2013-05-24,"GLRI Great Lakes Restoration Initiative","","WA2 01",2013-05-22,1899-12-31 13:30:00,22.2368986553948,"mg/L",1.60086207781002,"mg/L","cn052713","","cn052713",100,2013-05-24,0.01,"",2013-05-22 13:30:00,2013-05-22 13:30:00,"5/22/2013","WA2 F","0.38","26800","12900","8000",59535,1310,1,"","","",2013-05-22,"black","01",2013-05-22 13:30:00,-0.766658819300159,0.642054713236564,"black",60845,59535,0.958757080947368,1.19380708,1.09589756671053,1.99444292862745,2.42988975764706,2.34986129853659,2.15023738730769,2.51211917846154,2.43250997190476,2.03150544807692,1.92007746196078,0.43373744,2.05419969,2.07680764,0.67494673,0.70330083,3.74888538,2.21761431,1.72623784,2.87235088,0.95112969,1.67700212,0.44132261,2.17022302,2.50053532,2.44226854,4.34771674,1.400783,1.5993122,0.96245462,1.52979943175,2.28014777,1.94932462,3.60466408,5.05576555,0.537957959166667,1.52604418333333,0.797999121428571,2.92315464166667,2.16808774072581,2.14134726913043,2.52494148869565,2.38384138365079,2.2375088816129,1.8033568925,0.742362272386427,1.66170141091951,1.53575756122403,0.811491180179196,0.708252169,0.63516853,0.59619502,0.511104502,0.479067423,0.25171075,0.178384714,0.093549721,0.073695295,0.045693584,0.021689775,0.015677028,0.012216419,0.009143924,0.003144237,0.001869049,0.000453734,0.00988437299381652,0.0149605662733885,0.0112507230826351,0.010663060364539,0.0200816809712347,0.0127386620462413,0.0280367962378502,0.00898326518880053,0.0655521305144412,1.11506180729703,1.18795384939646,1.38572868411165,1.4783976847451,2.81375415630838,3.97036356489604,7.57086350904243,9.61054798681517,15.5000353879004,1.06537040514025,1.24273710662795,1.32584371114711,2.52340644966494,3.56066680691037,6.78963574888695,8.61884778397318,13.900606483396,1.1664836010386,1.24449084069739,2.36857194219953,3.34218670776914,6.37302830651948,8.09000113236537,13.0476747019888,1.06687384168053,2.03052313816553,2.86518104908922,5.46345298026062,6.93537493811511,11.1854763242034,1.9032457811198,2.6855856214227,5.12099253615091,6.500651405222,10.4843477149877,1.41105560199514,2.69066275462222,3.41556065417745,5.50866725621698,1.90684389106837,2.42057127256224,3.90393351504229,1.26941239600167,2.04732727903331,1.6128149413712,0.660695110946342,0.878554464563486,0.926973369361003,0.492208446492854,0.775934941827976,2.83647695765726,1.1003096074843,1.32974264529534,1.40302743883371,1.34230754399688,1.17442210328539,1.8740464582361,1.66538179147154,1.05511201268731,1.7849235843543,0.883195035851879,2.49199949478124,1.25240910138792,1.88329431558111,0.837062819143183,2.62933860255439,1.18699160499377,1.57643564907666,1.39613791684126,2.23545454232728,2.20092158313618,1.41804363764332,3.12100284791813,0.85594561187361,1.13127507979503,1.0584452969807,1.11987012498541,0.201716072169632,0.955336235024757,1.03535702868836,3.18578828777745,3.05735084559433,1.74347511680744,1.03133464383515,0.748598439793572,1.28219121589882,1.5350253303386,0.968309940372522,1.23658008440961,1.30834262066498,0.172657986817977,0.817715858233296,1.20960609450644,3.72195177308517,3.57189849820245,1.49231987564216,0.882766362763928,1.14339753648116,1.49798211254589,1.79336783674669,1.19739278780052,1.26688116500294,0.178308596885366,1.18416431652015,1.17127360524577,3.60400289946551,3.45870482181112,1.54115930594293,1.09690398413093,0.846870759711906,1.45051097007842,1.73653590306619,0.945150043175311,0.213505427913367,1.0111711449972,0.978186621114762,3.00987523574923,2.88852986008409,1.84537303778771,1.09161130338058,1.41390262217561,1.21139110311734,1.45026420800147,0.225895802952172,1.06985250892027,0.924533127180129,2.84478370902069,2.73009412197165,1.9524656969681,1.15496085649345,1.49595572934165,1.14494635341355,1.3707172788082,0.211146677760427,0.208848153120238,0.642624700174486,0.616716803817792,8.64321369167485,0.195587410328354,0.151004336907474,0.258638575841514,0.309639280316794,0.98911408569356,3.04349898843128,2.92079804597984,1.82498585617058,0.926310621615713,0.715163215017798,1.22492372877859,1.46646531975331,3.07699489113756,2.9529435362674,1.80511921652985,1.06779957242453,1.38306062857126,1.23840489837902,1.48260482887071,1.04200938939285,5.55434260715657,3.28561382910915,4.25567048824727,2.48464366958263,2.07539786139863,5.33041512264389,3.15315184542012,4.08409994340544,2.38447339810476,1.99172664135772,1.69050378286926,1.30516275226096,2.23546847990866,2.67627846711446,0.772055505280051,1.32236822097756,1.58312480234269,1.71278905717782,2.05053236654071,1.19718908638954,-0.0182914155279559,0.07693415019296,0.0397699626416216,0.299821613402542,0.385586570416573,0.371042228630067,0.332486408895452,0.400040239093996,0.38605462930394,0.307817991351858,0.283318749861632,0.312642659343876,0.317396272772307,-0.170730502398581,-0.152858870053952,0.573902162322194,0.345886015391121,0.237100632331365,0.458237491259646,-0.0217602613893832,0.224533611624404,-0.355243822050437,0.336504365820201,0.398032993325905,0.387793415148647,-0.269251662652083,0.183567107865306,-0.0979975867932974,0.465851791151488,0.336076853762106,0.330687103930206,0.402251318521597,0.377277354886601,0.638261241425696,0.146370862479307,0.203933250176828,-0.0166197384409754,0.184634495265915,0.357962993323271,0.289884167971057,0.556864798875188,0.703786926290529,-0.149812086792292,-0.19711102756131,-0.22461165593766,-0.291490293599358,-0.319603360538984,-0.599098236315027,-0.748642363580289,-1.02895750338942,-1.13256023833856,-1.34014477649499
"gr16003","WA3","14083","Event01",2013-05-22,"",2013-05-24,"GLRI Great Lakes Restoration Initiative","","WA3 01",2013-05-22,1899-12-31 13:35:00,15.2592201082549,"mg/L",1.25453191600514,"mg/L","cn052713","","cn052713",100,2013-05-24,0.01,"",2013-05-22 13:35:00,2013-05-22 13:35:00,"5/22/2013","WA3 F","0.38","26000","15800","30000",66747,0,1,"","","",2013-05-22,"black","01",2013-05-22 13:35:00,-0.766658819300159,0.642054713236564,"black",66747,66747,0.643872901789474,0.82318267,0.742346748947368,1.32870751215686,1.75568633705882,1.68982086634146,1.41430172,1.79709691115385,1.71512185619048,1.45321082076923,1.35995795176471,0.61561477,1.40937909,1.49099204,0.60583701,0.55564047,2.67058823,1.49105311,1.13498118,2.14093004,0.6537126,1.08959845,0.31800384,1.42428261,1.75747904,1.70328445,3.1409155,0.89689468,1.04938265,0.65825673,1.06848456485,1.5594107,1.29456601,2.35271253,3.5531123,0.403886095,1.11155498722222,0.620441989047619,2.18743619666667,1.58168060024194,1.41334394069565,1.80825779797101,1.68150862301587,1.65260758080645,1.2884788330303,0.754004111599372,1.59418446052196,1.49965614479931,0.89188276201371,0.364722424,0.3084239,0.289428794,0.253607564,0.239202388,0.12616519,0.088214018,0.05632233,0.046518885,0.028996595,0.014344518,0.010759598,0.008422314,0.006609403,0.001757142,0.000931515,0.000219104,0.0161097028250682,0.0131284571203872,0.0108232731098177,0.00980672619017306,0.0158414541755319,0.0134130568742858,0.0279603649233824,0.0101263512317025,0.0110885999931717,1.18253619126144,1.26014560942406,1.43813701077149,1.5247440757155,2.89083243959764,4.13451775884418,6.47562741101087,7.8403088122168,12.5781121542029,1.0656296346244,1.21614629759229,1.28938470296542,2.44460377700061,3.49631393051386,5.47605008528589,6.63007937529027,10.6365557749108,1.14124669404577,1.20997451747848,2.29404635303922,3.28098414018507,5.13879297962282,6.221748307166,9.98147520424381,1.06022170648229,2.01012310923481,2.87491228434918,4.50278892936425,5.45171200900452,8.74611532836873,1.89594600539182,2.71161424706899,4.24702578888338,5.14204904094326,8.24932679164571,1.43021702061004,2.24005629738684,2.7121284183832,4.35103466458734,1.56623523920264,1.89630551119185,3.0422198882317,1.21074118607959,1.94237737223974,1.60428784828012,1.22708271637278,1.4884317028326,1.64271975302126,1.01693333494287,1.20104633686839,1.73562263854262,1.59086945104508,1.21298400097457,1.33871965687619,1.20665010596955,0.978781887189027,2.12975254190096,1.29646472060795,1.10365813217701,1.46364727331533,0.806920690134929,2.58335575936079,1.06882260571146,1.61536621583317,0.731132826922816,2.85114159212484,0.968436306995867,1.18104726789772,1.76501251801548,1.56437929250736,2.08456321220745,1.32456958754241,2.7611490341997,0.786992460574612,1.2126986992496,0.973225425923656,1.03995988858683,0.435278244588432,0.996519391915892,0.94856423244218,2.33445909816569,2.54535404881505,1.88827333816719,1.05426804543517,0.660601558003268,1.29800269080779,1.57688717698716,0.954384733258076,1.23663881762357,1.32143564352258,0.342560696743248,0.784253248254204,1.20530282049919,2.96630427242114,3.23428009330178,1.48605688064163,0.829701003182212,1.19132698226352,1.64932036306939,2.00368778099324,1.18022920809426,1.26115800416101,0.358933546195584,1.21693437085864,1.15032261083733,2.83099551179694,3.08674754412773,1.5570836674729,1.15027549635068,0.801110650112825,1.57408617476509,1.9122890283957,0.935829772479148,0.423623854984878,0.969838009638526,0.97466034813253,2.39868280871324,2.61537972705485,1.83771562379805,1.02604046755634,1.47324119074942,1.3337122687438,1.62026919456054,0.452671914746458,1.03634019579147,0.912116171837313,2.24475878712776,2.44755021491632,1.96372853038184,1.09639647907142,1.57426193745321,1.24812764901116,1.51629615170056,0.436798569219584,0.412889373976805,1.01613925831306,1.10793724222427,4.3380834251264,0.412872463007035,0.287545486540046,0.564992332725877,0.686384682312978,0.945262652106446,2.3263337609566,2.53649466893583,1.89486863325041,0.945223936389496,0.658302262880108,1.29348485214897,1.57139865073121,2.46104482788201,2.68337552878393,1.79114854965959,1.00004095930653,1.43590977185901,1.36838671163675,1.66239367146207,0.917145141066902,4.4080968741081,2.4611456305715,3.53383831733885,1.79850096975753,1.4804223994173,4.80632418657338,2.68348543798475,3.85308514334818,1.96097748243572,1.61416370553426,1.79107518846193,1.24739630912928,2.45098387392163,2.97759401360258,0.696451113367534,1.36844275980752,1.66246176195403,1.96487985092123,2.38704731752897,1.21485663177309,-0.191199852359259,-0.0845037811059181,-0.129393189089531,0.123429390396195,0.244446929421897,0.227840668588349,0.150542069540709,0.25457149772361,0.234294981283209,0.162328623007681,0.133525480723991,0.149027823876886,0.17347532487935,-0.217644199560747,-0.25520613000138,0.426606930617894,0.173493112915868,0.054988660216442,0.330602475917338,-0.184613144133462,0.0372664767668324,-0.497567635736506,0.153596171734773,0.244890154251394,0.231287181579495,-0.393741098473297,0.0459309515662769,-0.207298818539589,0.339935394339057,0.199118787911846,0.150247861331775,0.257260346634343,0.225699098780365,0.497056252738092,-0.0472585520286918,0.0209338795006365,-0.181604691983502,0.0287682527996763,0.192960509835287,0.112124200037675,0.371568865441344,0.550608934058305,-0.438037534410158,-0.510851975511015,-0.538458265016381,-0.5958377974998,-0.621234489022899,-0.89906045393724,-1.05446239608918,-1.24931938715409,-1.33237070331914,-1.53765299725731
"gr16004","WA7","14084","Event01",2013-05-22,"",2013-05-24,"GLRI Great Lakes Restoration Initiative","","WA7 01",2013-05-22,1899-12-31 13:28:00,11.4645731220463,"mg/L",1.00851692875771,"mg/L","cn052713","","cn052713",100,2013-05-24,0.01,"",2013-05-22 13:28:00,2013-05-22 13:28:00,"5/22/2013","WA7 F","0.38","TNTC","830","3500",41530,0,1,"","","",2013-05-22,"black","01",2013-05-22 13:28:00,-0.766658819300159,0.642054713236564,"black",41530,41530,0.701240264421053,0.92468037,0.783855723815789,1.57708229431373,2.30351720627451,1.84020519780488,1.65111126230769,2.34742159692308,1.83055598333333,1.79932263884615,1.6676125327451,0.39715022,1.24688452,1.82844099,0.9558488,0.78169309,3.55495282,1.79555488,1.2924348,2.60073286,0.62995736,1.00764578,0.29328902,1.6610683,2.30333194,1.81863931,4.15723047,0.85097394,0.95982235,0.69504406,1.0006853331,1.77615225,1.41352305,2.74165223,4.79786969,0.510580445416667,1.43782233222222,0.85302136,2.72154217722222,1.94131658983871,1.6523058673913,2.35461102811594,1.82075971746032,2.0371856175,1.61268603810606,0.80686547846013,1.38095180613442,1.36581857846537,0.999008295736371,0.287217397,0.221982841,0.205347229,0.173851062,0.158738259,0.065357145,0.048075222,0.029532828,0.02435077,0.016094066,0.008472332,0.006899518,0.005382554,0.003805307,0.001283835,0.000759124,0.00032793,0.0115344866665089,0.0162502069744935,0.0162301954155918,0.0160133874852399,0.0162558152160887,0.0126252888388163,0.0258139208334429,0.0140820950026141,0.0205749594670502,1.29387206554402,1.39869136972869,1.65208882646918,1.8093772655022,4.39458297941258,5.97433324384857,9.72536043618986,11.7950026631601,17.8461674632128,1.08101210851986,1.27685639907106,1.39842053452281,3.39645865803961,4.6174064677226,7.51647762957208,9.11605017007676,13.7928377452907,1.1811675271791,1.29362152699432,3.14192471228662,4.27137349464554,6.95318541793559,8.43288442213532,12.7591889457891,1.09520580038616,2.66001616196668,3.61623004049778,5.88670553324592,7.13944823921379,10.8021839850787,2.42878202528583,3.30187261537763,5.37497658537814,6.51881887102543,9.86315446947962,1.35947671754901,2.21303374671738,2.68398678974012,4.06094674894461,1.62785704098504,1.97427933490399,2.98713960785298,1.21280879413669,1.83501347639559,1.51302784516977,0.709805523376626,0.710680701689398,0.720302726524327,0.709560641110939,0.913601804581787,2.23797743062076,0.819088826227041,1.00123298323829,1.01478884398893,1.00034511816397,1.28711565984395,1.58852874144685,1.15396231679142,1.01353916718444,1.00157852692718,1.28553062213455,1.5904873707586,1.15254125274535,1.01513906605159,1.26835810963841,1.61202124517604,1.13714525305129,1.2875598668373,1.58798070046308,1.15436057014749,2.04462021922844,0.896549045896411,1.83310230676977,0.703372272144005,1.10868118044016,0.917629349323641,0.990104853427647,0.240535104487701,0.755178980644393,0.903015886942948,1.72737703108242,2.11222445666968,2.15306678668728,1.08748266757652,0.634863844611742,1.63858301704761,1.94026066451305,0.779815600969492,1.3046140510011,1.40765408680332,0.16918572297391,0.53117195549124,1.28383776657899,2.45585033629072,3.0029964789929,1.51440747783002,0.764905154810518,1.10791042538288,2.32960991204973,2.75851173177298,1.01735839021467,1.09771061765769,0.216956063412392,1.46810386525076,1.00115671949212,1.91511040588567,2.34178350397511,1.94200715649605,1.0194931960717,0.703861596662924,1.81666615358954,2.15113048389394,0.926800172877546,0.220722071420543,0.692974396631605,0.984074765708547,1.88243437544322,2.30182748429586,1.97571727451819,0.997906012648977,1.44539550820511,1.78566980039965,2.11442742752634,0.238154974372999,0.747706373942556,0.912040662983112,1.74464050459141,2.13333411037969,2.13176187525294,1.07672186718595,1.55955463810222,1.65495907971261,1.95965170536844,0.318514035285321,0.217207020719876,0.415494814661064,0.508064130386518,8.95115409982651,0.221185230495433,0.152707041199149,0.394136737217319,0.466700801672023,0.681938617007268,1.30447882552136,1.59510751207996,2.85106821279648,0.694428521171127,0.479435831021876,1.23742345251523,1.46524407081138,1.91289771980673,2.33907784703585,1.94425351402782,0.982014125596692,1.42237724609313,1.8145672083299,2.14864510422023,0.817799938651385,3.71915811371003,1.87849258167191,2.72086219075653,1.05418951198139,0.890280910537315,4.54776032368407,2.2970074866595,3.3270511064643,1.28905550386789,1.08862922147617,1.97986308277027,1.36690425790214,3.52797867123504,4.17751079427885,0.690403427286261,1.78193063042451,2.10999984323844,2.58099910863518,3.05618390617226,1.1841088576696,-0.154133155165465,-0.0340083618923252,-0.105763866035912,0.197854356000968,0.362391460592243,0.264866253066916,0.217776339754716,0.370591095893507,0.262583015315861,0.255109044227824,0.222095150355427,0.0958262332306492,0.262080948742469,-0.0196108007353982,-0.106963727096399,0.550833841310617,0.254198683601288,0.111408643282852,0.415095744973195,-0.200688845694704,0.00330789041572299,-0.532704195603394,0.22038749018967,0.362356529940863,0.259746574154529,-0.291935822140974,0.157705224779452,-0.0690400937867695,0.434815069203501,0.288096365892317,0.218090445057263,0.371919173759938,0.260252636477815,0.61880410174334,-0.0700837394306788,-0.017809141496055,-0.157987663887067,0.000297534440137119,0.249480190328202,0.150302894824964,0.438012365052072,0.681048448366605,-0.541789258049939,-0.653680594680105,-0.687511153234624,-0.759822652007867,-0.799318387233353,-1.18470692737263,-1.31807870161569,-1.52969496393947,-1.61348730132968,-1.79333422201136
